Time
5.093606174029125
5.373393469673151
6.001534548954417
6.289054235291148
6.29006818423426
6.546067758156745
6.63408212591555
7.067473156296372
7.540529251041498
8.222405124717804
8.407547781011752
8.636802755785395
8.879795770734104
9.07076181232597
9.340451328683843
9.604259768348914
9.962170722485391
10.020669344489038
10.475624817037561
10.557508447482492
11.02439702046578
11.933202072126535
12.368496984383105
12.367464926793831
12.803692183089476
13.129335810335041
13.358350053485745
13.680660261323197
13.8283662553219
14.104701543437587
14.393465901920377
14.596800265500683
14.98423391726065
15.35314201147002
15.458743465960909
15.975249126173457
16.300886100684966
16.39432515351991
16.778495985236887
17.097327098313187
17.170551637871984
17.464276389825624
17.843947821380098
17.843567291175567
18.188444152107657
18.480503359366622
18.514215166015028
18.83829108909976
19.069719435937913
19.430457101759654
19.616221528003383
20.012843053150046
20.08440012518346
20.429461982850125
20.779711909087794
20.78745387063066
21.222812529687594
21.35732108714276
21.637969364591733
21.828652651253503
22.143880008485883
22.406017062559194
22.86512700509541
22.969892938195045
23.216030268573594
23.541645608239016
23.861918193592068
24.066508512504708
24.39745948880276
24.43118659587924
24.77294970820419
25.082211157113832
25.13952275953732
25.479049820350554
25.713221722516025
25.834311085567652
26.149322085920048
26.38370303154568
26.541107163618246
26.84107307947798
27.000016798837127
27.225327098536766
27.37749869438218
27.727485551282054
27.944963037157674
28.099895675372426
28.27044284284423
28.511568491732106
28.74293450445813
28.935878584386458
29.155383325600464
29.403645179215097
29.629492045245517
29.838443404766885
30.071423957823495
30.21834200915407
30.73684978494461
31.082314532025105
31.327546722691697
31.715059381998227
31.856623400625566
32.18718502131396
32.45816432008688
32.573929732473104
32.91336531112067
33.08911714490761
33.39902009802364
33.44642118158761
33.78163826270761
34.0515902170642
34.27340410005474
34.526976542275065
34.821040390155645
34.88566920112615
35.27928647609109
35.304984778212
35.65613147339633
35.76421704708062
35.993182350483195
36.13921140823859
36.41288263192146
36.47692627292488
36.9687000511414
37.07983143410596
37.434370985506284
37.59302290132979
37.78704033258018
38.0034960896393
38.33145646064976
38.61112974237827
38.71029559190213
39.04547952618354
39.060739120077834
39.421765495926564
39.79948054363797
40.0063855005537
40.194458700390356
40.80249540808213
40.85814394409975
41.20211396680563
41.60708649512036
41.68107044405985
42.045573284336996
42.45065014974816
42.49996814889413
42.838898919392655
43.13105029382464
43.28432154443718
43.626892617242376
43.69280892396598
43.95610029621145
44.21691545528778
44.28721648715212
44.624434469392064
44.66120091816733
45.065670350986984
45.08322593328499
46.51330161476476
46.55604026713648
46.937310918553344
46.99304250845192
47.22336169601789
47.499691415147474
47.51951531796599
47.84752479863303
47.973358204849724
48.28649044222174
48.306786028476466
48.6884099897649
48.7659596561568
49.1395028898323
49.15311979326679
49.524813881285176
49.558742332220575
49.84170512647245
50.150260219584794
50.1652888696323
50.47576629012855
50.743771669072544
